url_length,url_path_depth,url_num_dots,url_num_special,url_num_hyphens,url_num_underscores,url_num_percent,url_num_equal,url_num_ampersand,url_entropy,url_has_risky_ext,url_has_double_encoding,query_length,query_num_params,query_num_equals,query_num_special,query_num_percent,query_entropy,query_has_sqli,query_has_xss,query_has_traversal,query_has_encoding,query_is_empty,body_length,body_entropy,body_num_params,body_num_special,body_num_percent,body_num_quotes,body_num_semicolons,body_num_brackets,body_has_sqli,body_has_xss,body_has_traversal,body_has_encoding,body_is_empty,method_get,method_post,method_put,method_suspicious,cookie_length,cookie_has_sqli,cookie_has_xss,cookie_is_present,content_type_is_form,content_type_is_json,content_type_is_none,connection_is_close,connection_keep_alive,post_no_content_type,get_with_body,post_empty_body,content_length_mismatch,label,attack_class,request_id
70,7,4,0,1,0,0,0,0,4.6104,0,0,291,7,7,0,31,5.1007,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,1,0,1,0,0,1,0,0,0,0,0,0,1,XPathInjection,49561
92,9,1,0,0,1,0,0,0,5.2836,1,0,228,11,11,0,9,5.3182,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,72,1,0,1,0,0,1,1,0,0,0,0,0,1,PathTransversal,46145
110,7,2,0,0,1,0,0,0,5.0492,0,0,101,5,5,0,4,4.9927,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,72,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,99
51,4,0,0,1,0,0,0,0,5.1086,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,142,1,0,1,1,0,0,0,0,0,0,1,1,1,SSI,39935
59,4,2,0,0,1,0,0,0,4.7339,1,0,141,6,6,0,4,5.2429,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,163,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,26041
147,10,5,0,2,2,0,0,0,5.5638,0,0,53,1,1,0,7,3.5947,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,85,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45449
90,7,1,0,0,1,0,0,0,5.0107,0,0,256,12,12,0,3,5.3085,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,114,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,22638
127,10,1,0,0,0,0,0,0,5.0702,0,0,236,14,14,0,1,5.062,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,51,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,20945
124,11,2,0,2,3,0,0,0,5.4232,1,0,127,8,8,0,0,5.1654,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,60,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,11166
66,5,2,0,0,0,0,0,0,5.1128,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,0,0,1,1,0,0,1,0,0,0,0,1,0,Valid,34970
127,10,2,0,0,2,0,0,0,4.9855,1,0,277,9,9,0,12,5.3183,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,41650
40,3,1,0,0,0,0,0,0,4.8842,0,0,291,15,15,0,4,5.1349,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,103,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,30341
128,10,4,0,0,3,0,0,0,5.4942,0,0,86,5,5,0,0,5.1138,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,135,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,27836
17,2,1,0,0,0,0,0,0,3.4548,0,0,115,6,6,0,6,4.862,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,19320
7,1,1,0,0,0,0,0,0,2.5216,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,0,0,1,1,0,0,0,1,0,0,1,1,1,PathTransversal,45356
100,8,1,0,1,1,0,0,0,5.2509,0,0,301,11,11,0,14,5.2548,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,42420
162,12,1,0,1,0,0,0,0,5.1869,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,156,1,0,1,1,0,0,0,0,0,0,0,1,1,PathTransversal,46011
49,5,1,0,1,1,0,0,0,5.0104,0,0,327,10,10,0,23,5.1621,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,0,0,1,0,0,1,0,1,0,0,0,0,1,XSS,47124
142,11,1,0,1,3,0,0,0,5.4609,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,99,1,0,1,1,0,0,1,0,0,0,0,1,0,Valid,4943
23,2,1,0,0,0,0,0,0,4.1757,1,0,130,3,3,0,16,4.7848,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,1,XPathInjection,49072
43,3,1,0,0,0,0,0,0,4.2465,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,1,0,1,1,0,0,0,1,0,0,1,1,0,Valid,33657
83,8,1,0,0,0,0,0,0,5.2029,0,0,83,3,3,0,8,4.4268,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52,1,0,1,0,0,1,0,1,0,0,0,0,1,PathTransversal,46202
53,11,15,0,1,0,0,0,0,3.5738,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,98,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,43726
98,8,1,0,1,2,0,0,0,5.3898,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,142,1,0,1,1,0,0,0,0,0,0,1,1,1,SSI,39934
11,1,2,0,0,0,0,0,0,3.2776,0,0,229,12,12,0,2,5.2309,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,84,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,25876
132,9,1,0,1,1,0,0,0,5.2413,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,132,1,0,1,0,0,1,0,1,0,0,0,0,1,PathTransversal,46033
18,1,1,0,0,0,0,0,0,3.9477,1,0,295,15,15,0,3,5.3675,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,111,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,11225
42,6,9,0,0,0,0,0,0,3.6888,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,36553
142,12,4,0,2,1,0,0,0,5.3255,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,14841
85,7,2,0,0,2,0,0,0,5.2308,0,0,62,2,2,0,3,4.8213,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,118,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,20900
30,3,1,0,0,0,0,0,0,4.1232,0,0,19,1,1,0,0,4.0374,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,15788
31,2,1,0,0,0,0,0,0,4.3894,0,0,225,14,14,0,1,4.96,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,156,1,1,1,0,0,1,1,0,0,0,0,0,1,XSS,46718
31,2,1,0,0,0,0,0,0,4.6961,0,0,111,6,6,0,1,4.847,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,85,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,23544
162,12,1,0,0,1,0,0,0,4.95,1,0,174,4,4,0,17,4.8202,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,XSS,47557
118,10,1,0,0,0,0,0,0,4.8336,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,143,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,42991
166,12,1,0,2,2,0,0,0,5.3474,0,0,273,15,15,0,4,5.3772,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,83,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,3494
82,9,2,0,1,2,0,0,0,5.2443,0,0,101,2,2,0,13,4.2737,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58,1,0,1,0,0,1,1,0,0,0,0,0,1,OsCommanding,43444
92,9,1,0,0,1,0,0,0,5.1845,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,17789
45,5,1,0,0,0,0,0,0,4.8615,1,0,192,12,12,0,2,5.2355,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,8769
146,11,1,0,1,0,0,0,0,5.4097,0,0,261,14,14,0,3,5.3007,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,27195
83,6,1,0,2,0,0,0,0,5.1504,0,0,365,11,11,0,26,5.2322,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,76,1,0,1,0,0,1,1,0,0,0,0,0,1,XSS,47914
71,5,1,0,0,0,0,0,0,4.8957,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,87,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,28313
83,5,2,0,1,0,1,0,0,5.2111,0,0,268,2,2,0,31,4.4021,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,103,1,0,1,0,0,1,0,0,0,0,0,0,1,XPathInjection,49984
83,7,1,0,3,0,0,0,0,5.1408,0,0,521,12,12,0,40,5.0731,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,SSI,39214
100,7,1,0,0,1,0,0,0,4.9006,0,0,199,12,12,0,1,5.2342,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,94,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,8229
120,9,2,0,1,0,0,0,0,5.2944,0,0,189,11,11,0,0,5.0794,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,22620
148,12,3,0,1,0,0,0,0,5.4218,1,0,215,4,4,0,25,4.9987,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,42511
133,11,2,0,0,1,0,0,0,5.3335,0,0,271,11,11,0,13,5.2661,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70,1,0,1,0,0,1,1,0,0,0,0,0,1,SSI,39635
48,3,1,0,0,0,0,0,0,4.7304,0,0,57,3,3,0,1,4.8762,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,2462
109,9,1,0,1,0,0,0,0,5.1666,0,0,112,6,6,0,1,4.8534,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,37,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,2628
26,1,1,0,1,0,0,0,0,4.2099,0,0,8,1,1,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,30351
63,5,1,0,1,0,0,0,0,4.5489,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,145,1,0,1,1,0,0,1,0,0,0,0,1,1,PathTransversal,36198
31,2,1,0,0,0,0,0,0,4.1037,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,184,1,0,1,1,0,0,0,1,0,0,1,1,1,XSS,48269
44,4,1,0,0,0,0,0,0,4.8342,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62,1,0,1,1,0,0,1,0,0,0,1,1,0,Valid,33495
131,10,1,0,0,2,0,0,0,5.0141,1,0,139,6,6,0,1,5.1396,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,1374
26,2,1,0,0,1,0,0,0,4.5466,0,0,243,15,15,0,2,5.0041,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,113,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,32042
93,7,4,0,1,0,0,0,0,4.9011,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,74,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,26402
108,8,3,0,1,0,0,0,0,5.4639,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,175,1,0,1,1,0,0,1,0,0,0,1,1,1,XSS,48224
156,11,2,0,1,2,0,0,0,5.4666,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34,1,0,1,1,0,0,0,1,0,0,1,1,0,Valid,33804
96,6,2,0,3,1,0,0,0,5.5954,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,LdapInjection,37723
74,5,1,0,0,2,0,0,0,5.0476,0,0,191,10,10,0,0,5.111,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,64,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,8294
119,10,1,0,1,0,0,0,0,5.2642,0,0,249,1,1,0,63,3.0929,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39,1,0,1,0,0,1,1,0,0,0,0,0,1,PathTransversal,36318
45,3,1,0,1,0,0,0,0,5.0139,0,0,240,3,3,0,47,4.0904,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PathTransversal,36370
82,6,3,0,0,0,0,0,0,4.976,1,0,260,13,13,0,6,5.2909,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,34,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,42599
129,9,2,0,2,2,0,0,0,5.4081,0,0,50,1,1,0,5,4.0313,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,99,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,41618
16,2,0,0,0,0,0,0,0,3.875,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,147,1,0,1,1,0,0,0,1,0,0,0,1,0,Valid,6124
52,4,2,0,0,1,0,0,0,5.056,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,1,0,1,1,0,0,0,0,0,0,1,1,1,SSI,40756
25,24,1,0,0,0,0,0,0,0.2423,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45197
32,2,2,0,0,0,0,0,0,4.4139,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,49,0,0,1,1,0,0,0,0,0,0,0,1,1,PathTransversal,45994
181,11,6,0,1,3,0,0,0,5.6879,0,0,290,11,11,0,6,5.3758,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,42451
146,12,1,0,2,0,0,0,0,5.3908,0,0,126,5,5,0,1,5.1149,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,85,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,9788
34,3,2,0,0,0,0,0,0,4.4548,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,8755
50,3,1,0,0,1,0,0,0,5.0386,0,0,216,6,6,0,12,4.9344,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,98,1,0,1,0,0,1,0,1,0,0,0,0,1,SSI,40808
96,7,1,0,0,2,0,0,0,5.1014,0,0,85,2,2,0,7,4.5526,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,PathTransversal,36178
154,12,1,0,2,0,0,0,0,5.3655,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,63,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,28475
45,4,1,0,0,0,0,0,0,4.3994,0,0,93,4,4,0,8,4.5945,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,35285
51,6,1,0,0,0,0,0,0,4.7653,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,89,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,17852
65,4,4,0,0,0,0,0,0,4.678,0,0,302,13,13,0,12,5.2187,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45485
139,9,4,0,2,3,0,0,0,5.5232,0,0,124,8,8,0,1,4.9439,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,2094
73,6,1,0,0,0,0,0,0,4.7546,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,65,1,0,1,1,0,0,0,1,0,0,1,1,0,Valid,7471
23,1,1,0,0,0,0,0,0,3.9149,0,0,189,9,9,0,4,5.1124,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,111,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,9380
68,4,2,0,1,1,0,0,0,5.2378,1,0,402,14,14,0,22,5.349,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,0,0,1,0,0,1,0,1,0,0,0,0,1,XPathInjection,49917
113,9,1,0,0,0,0,0,0,5.3762,0,0,220,4,4,0,19,5.1653,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,113,1,0,1,0,0,1,0,0,0,0,0,0,1,SSI,40277
49,6,1,0,0,0,0,0,0,4.7468,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,59,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,12196
155,11,3,0,1,0,1,0,0,5.2289,0,0,154,8,8,0,1,5.1693,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,73,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,18926
108,10,2,0,3,1,0,0,0,5.2722,0,0,86,2,2,0,4,4.5782,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,1,0,1,0,0,0,0,1,SqlInjection,42035
22,1,1,0,0,0,0,0,0,4.3685,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,94,1,0,1,1,0,0,1,0,0,0,0,1,0,Valid,7618
38,3,0,7,0,0,0,0,0,4.4515,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,109,1,0,1,0,0,1,0,1,0,0,0,0,1,XSS,46517
95,9,2,0,1,3,0,0,0,5.2113,0,0,333,15,15,0,15,5.328,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45831
67,6,3,0,1,0,0,0,0,4.933,0,0,306,9,9,0,17,5.201,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,41906
34,2,1,0,0,0,0,0,0,4.1356,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,70,1,0,1,1,0,0,0,0,0,0,1,1,0,Valid,34325
24,2,1,0,0,0,0,0,0,4.0016,0,0,227,11,11,0,3,5.2953,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,11455
42,3,1,0,0,0,0,0,0,4.5109,1,0,251,12,12,0,2,5.2714,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,18167
93,7,1,0,0,2,0,0,0,5.0624,0,0,199,2,2,0,33,4.3074,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,41,1,0,1,0,0,1,1,0,0,0,0,0,1,XSS,47499
14,1,1,0,0,0,0,0,0,3.3788,0,0,273,10,10,0,20,5.1065,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,1,0,1,0,0,1,0,1,0,0,0,0,1,XPathInjection,49155
117,10,2,0,0,0,0,0,0,5.2691,0,0,137,8,8,0,1,5.1692,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,11434
139,11,2,0,1,0,0,0,0,5.1297,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,141,1,0,1,1,0,0,1,0,0,0,0,1,1,LdapInjection,39097
125,10,1,0,3,0,0,0,0,5.0964,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0,0,1,1,0,0,1,0,0,0,0,1,1,XPathInjection,48518
157,12,1,0,0,3,0,0,0,5.4788,0,0,118,6,6,0,0,4.8677,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,54,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,12686
91,8,1,0,2,0,0,0,0,5.1833,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,77,1,0,1,1,0,0,1,0,0,0,1,1,1,SqlInjection,41477
83,7,2,0,1,2,0,0,0,5.0127,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,32277
45,4,1,0,0,0,0,0,0,4.3223,0,0,55,3,3,0,0,4.5918,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,127,1,0,1,0,0,1,0,1,0,0,0,0,1,SSI,39132
46,3,0,0,0,0,0,0,0,4.882,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,61,1,0,1,1,0,0,1,0,0,0,0,1,0,Valid,34907
93,8,3,0,1,4,0,0,0,5.0523,0,0,251,11,11,0,13,5.2819,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,62,1,0,1,0,0,1,0,0,0,0,0,0,1,SSI,39645
65,6,1,0,0,0,0,0,0,4.6048,0,0,272,12,12,0,7,5.2152,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,131,1,0,1,0,0,1,0,0,0,0,0,0,1,LdapInjection,38732
91,5,1,0,0,1,0,0,0,5.1944,1,0,123,4,4,0,6,5.1721,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,61,1,0,1,0,0,1,0,1,0,0,0,0,1,XSS,47988
84,8,1,0,1,0,0,0,0,5.0663,0,0,227,11,11,0,3,5.2835,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,103,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,18413
13,2,1,0,0,0,0,0,0,3.3927,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,74,1,0,1,1,0,0,1,0,0,0,1,1,0,Valid,5567
46,5,13,0,0,0,3,0,0,3.5675,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,130,1,0,1,0,0,1,1,0,0,0,0,0,1,OsCommanding,43699
58,6,1,0,1,4,0,0,0,4.8059,0,0,252,15,15,0,3,5.3167,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,Valid,22761
